noise_condition,area,dataset_type,k_features,feature_method,experiment_name,mean_accuracy,std_accuracy,n_estimators,total_images,total_features_available,file_path,selected_features_str,feature_scores_str,cv_scores_str
speckle15,popolar,mini,10,hybrid,hybrid_popolar_k10_WithModel,1.0,0.0,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/mini/k10/hybrid/experiment_report_with_model.json,"R_min, B_mean, B_min, B_max, B_p10, B_p25, B_p50, R_wst_mean_33, B_wst_mean_52, B_wst_mean_74","1.1980702630702633, 0.9648162948162953, 1.3980702630702635, 1.6231424131424133, 1.0015623265623268, 1.0342607392607397, 0.9940755540755546, 1.0391260591260596, 0.9613482813482819, 0.9618533318533322","1.0, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,mini,20,advanced_stats,advanced_stats_popolar_k20_WithModel,0.9333333333333332,0.13333333333333336,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/mini/k20/advanced_stats/experiment_report_with_model.json,"R_mean, R_min, R_max, R_p10, R_p50, R_p75, R_p90, R_mad, G_std, G_var, G_mad, B_mean, B_min, B_max, B_cv, B_p10, B_p25, B_p50, B_p75, B_p90","0.8555851555851561, 0.9791813741813746, 1.1068653568653573, 0.8197369297369304, 0.7521724571724577, 0.7523800273800278, 0.7912689162689168, 0.7811390461390466, 0.8448956598956603, 0.8591813741813747, 0.8613482813482816, 0.9203718503718508, 1.41473692973693, 1.0191669441669444, 0.7927215377215382, 0.9682289932289936, 0.967594072594073, 0.8218533318533325, 0.875792725792726, 0.8507133607133612","1.0, 1.0, 1.0, 0.6666666666666666, 1.0"
speckle15,popolar,mini,20,wst,wst_popolar_k20_WithModel,0.9333333333333332,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/mini/k20/wst/experiment_report_with_model.json,"R_wst_mean_33, R_wst_mean_44, R_wst_mean_45, R_wst_std_0, G_wst_std_0, B_wst_mean_0, B_wst_mean_18, B_wst_mean_21, B_wst_mean_22, B_wst_mean_23, B_wst_mean_31, B_wst_mean_52, B_wst_mean_73, B_wst_mean_74, B_wst_mean_75, B_wst_mean_78, B_wst_mean_79, B_wst_std_22, B_wst_std_31, B_wst_std_32","0.9502371702371706, 0.9662689162689169, 0.8924593924593929, 0.8931496281496287, 0.9131496281496287, 0.8981496281496288, 0.8869038369038373, 0.8947369297369303, 0.9336258186258188, 0.8987051837051843, 0.9209274059274062, 0.903570503570504, 0.8944740444740449, 1.0507422207422212, 0.9537051837051842, 1.0351866651866657, 0.8980149480149484, 0.8903718503718507, 0.9153718503718504, 0.887594072594073","1.0, 1.0, 1.0, 0.6666666666666666, 1.0"
speckle15,popolar,mini,20,hybrid,hybrid_popolar_k20_WithModel,1.0,0.0,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/mini/k20/hybrid/experiment_report_with_model.json,"R_min, R_max, B_min, B_max, B_p10, B_p25, R_wst_mean_33, R_wst_mean_69, G_wst_std_0, B_wst_mean_0, B_wst_mean_19, B_wst_mean_22, B_wst_mean_23, B_wst_mean_52, B_wst_mean_74, B_wst_mean_75, B_wst_mean_78, B_wst_mean_79, B_wst_std_22, B_wst_std_31","1.245848040848041, 1.256629666629667, 1.21473692973693, 1.1319206719206723, 1.0793401043401047, 1.03426073926074, 0.9946816146816151, 0.9113482813482818, 0.9671178821178825, 0.9425940725940731, 0.8912689162689165, 0.9336258186258191, 0.898705183705184, 0.983570503570504, 0.9174088874088877, 0.9203718503718508, 1.0129644429644435, 0.898014948014948, 0.9459274059274065, 0.9209274059274062","1.0, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,small,2,advanced_stats,advanced_stats_popolar_k2_WithModel,0.9777777777777779,0.04444444444444447,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k2/advanced_stats/experiment_report_with_model.json,"G_std, G_var","1.074593901863775, 1.076816124085997","0.8888888888888888, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,small,2,wst,wst_popolar_k2_WithModel,0.9333333333333332,0.08888888888888889,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k2/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","1.0067637690336422, 1.0126103298802027","0.7777777777777778, 1.0, 1.0, 1.0, 0.8888888888888888"
speckle15,popolar,small,2,hybrid,hybrid_popolar_k2_WithModel,0.9777777777777779,0.04444444444444447,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k2/hybrid/experiment_report_with_model.json,"G_std, G_var","1.074593901863775, 1.076816124085997","0.8888888888888888, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,small,5,advanced_stats,advanced_stats_popolar_k5_WithModel,0.9777777777777779,0.04444444444444447,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k5/advanced_stats/experiment_report_with_model.json,"G_std, G_var, G_iqr, G_mad, B_cv","1.074593901863775, 1.076816124085997, 0.9952317117662908, 1.0648672704704767, 1.0719621817320548","0.8888888888888888, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,small,5,wst,wst_popolar_k5_WithModel,0.9555555555555555,0.054433105395181765,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k5/wst/experiment_report_with_model.json,"R_wst_mean_38, R_wst_mean_59, R_wst_std_0, G_wst_std_0, B_wst_std_0","0.8776448015813414, 0.8898485854517921, 1.0067637690336422, 1.0126103298802027, 0.9203936907879187","0.8888888888888888, 1.0, 1.0, 1.0, 0.8888888888888888"
speckle15,popolar,small,5,hybrid,hybrid_popolar_k5_WithModel,0.9777777777777779,0.04444444444444447,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k5/hybrid/experiment_report_with_model.json,"G_std, G_var, G_mad, B_cv, G_wst_std_0","1.074593901863775, 1.076816124085997, 1.0648672704704767, 1.0719621817320548, 1.0126103298802027","0.8888888888888888, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,small,10,advanced_stats,advanced_stats_popolar_k10_WithModel,1.0,0.0,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k10/advanced_stats/experiment_report_with_model.json,"R_min, R_range, R_cv, R_mad, G_std, G_var, G_iqr, G_mad, B_cv, B_p10","0.9330862736894803, 0.9341973848005916, 0.9851250899930022, 0.9339065775254436, 1.074593901863775, 1.076816124085997, 0.987824304358883, 1.0648672704704767, 1.0719621817320548, 0.9484906441918899","1.0, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,small,10,wst,wst_popolar_k10_WithModel,0.888888888888889,0.07027283689263066,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k10/wst/experiment_report_with_model.json,"R_wst_mean_38, R_wst_mean_51, R_wst_mean_59, R_wst_std_0, G_wst_mean_9, G_wst_std_0, B_wst_mean_37, B_wst_mean_68, B_wst_mean_78, B_wst_std_0","0.8776448015813414, 0.8530876303575035, 0.8898485854517921, 1.0067637690336422, 0.8753457449066395, 1.0126103298802027, 0.8412597668629733, 0.8431135303834034, 0.8744667999590674, 0.9203936907879187","0.7777777777777778, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
speckle15,popolar,small,10,hybrid,hybrid_popolar_k10_WithModel,1.0,0.0,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k10/hybrid/experiment_report_with_model.json,"R_range, R_cv, G_std, G_var, G_iqr, G_mad, B_cv, B_p10, R_wst_std_0, G_wst_std_0","0.9473027979060045, 0.9851250899930022, 1.074593901863775, 1.076816124085997, 0.987824304358883, 1.0648672704704767, 1.0719621817320548, 0.9707128664141123, 1.0067637690336422, 1.0126103298802027","1.0, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,small,20,advanced_stats,advanced_stats_popolar_k20_WithModel,0.9777777777777779,0.04444444444444447,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k20/advanced_stats/experiment_report_with_model.json,"R_std, R_var, R_min, R_range, R_cv, R_p10, R_p25, R_iqr, R_mad, G_std, G_var, G_range, G_cv, G_iqr, G_mad, B_mean, B_cv, B_p10, B_p25, B_p50","0.9126100832132895, 0.9033299520575135, 0.9423455329487396, 0.9343398349430416, 0.9851250899930022, 0.9039689095721162, 0.8336916867948934, 0.911368310872821, 0.9339065775254436, 1.074593901863775, 1.076816124085997, 0.7927864500563235, 0.9157628871994268, 0.9856020821366609, 1.0648672704704767, 0.8168128376121226, 1.0719621817320548, 0.9707128664141123, 0.9195996803989652, 0.8020081978074827","0.8888888888888888, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,small,20,wst,wst_popolar_k20_WithModel,0.888888888888889,0.12171612389003693,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k20/wst/experiment_report_with_model.json,"R_wst_mean_20, R_wst_mean_31, R_wst_mean_38, R_wst_mean_50, R_wst_mean_51, R_wst_mean_59, R_wst_std_0, G_wst_mean_9, G_wst_std_0, B_wst_mean_0, B_wst_mean_20, B_wst_mean_32, B_wst_mean_33, B_wst_mean_37, B_wst_mean_40, B_wst_mean_68, B_wst_mean_74, B_wst_mean_76, B_wst_mean_78, B_wst_std_0","0.8345696668395399, 0.8156311670677068, 0.8776448015813414, 0.8113983628349026, 0.8530876303575035, 0.8898485854517921, 1.0067637690336422, 0.8753457449066395, 1.0126103298802027, 0.8168128376121226, 0.8150505258498109, 0.8339592895624961, 0.816500328770202, 0.8412597668629733, 0.8288926096918947, 0.8431135303834034, 0.8197146722971398, 0.8093706991405725, 0.8744667999590674, 0.9203936907879187","0.6666666666666666, 1.0, 0.8888888888888888, 1.0, 0.8888888888888888"
speckle15,popolar,small,20,hybrid,hybrid_popolar_k20_WithModel,0.9555555555555555,0.054433105395181765,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/small/k20/hybrid/experiment_report_with_model.json,"R_std, R_var, R_min, R_range, R_cv, R_p10, R_iqr, R_mad, G_std, G_var, G_cv, G_iqr, G_mad, B_cv, B_p10, B_p25, R_wst_mean_59, R_wst_std_0, G_wst_std_0, B_wst_std_0","0.9126100832132895, 0.9033299520575135, 0.9423455329487396, 0.9341973848005916, 0.9851250899930022, 0.899030637967178, 0.9233259828304929, 0.9339065775254436, 1.074593901863775, 1.076816124085997, 0.9157628871994268, 0.9835818801164589, 1.0648672704704767, 1.0719621817320548, 0.9484906441918899, 0.9070070878063727, 0.8898485854517921, 1.0067637690336422, 1.0126103298802027, 0.9203936907879187","0.8888888888888888, 1.0, 1.0, 1.0, 0.8888888888888888"
speckle15,popolar,original,2,advanced_stats,advanced_stats_popolar_k2_WithModel,1.0,0.0,50,121,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k2/advanced_stats/experiment_report_with_model.json,"G_mad, B_cv","1.052679308498354, 1.074614850253769","1.0, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,original,2,wst,wst_popolar_k2_WithModel,0.942,0.0206935309268917,50,121,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k2/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.9805966735024956, 1.014501630140549","0.96, 0.9583333333333334, 0.9166666666666666, 0.9583333333333334, 0.9166666666666666"
speckle15,popolar,original,2,hybrid,hybrid_popolar_k2_WithModel,1.0,0.0,50,121,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k2/hybrid/experiment_report_with_model.json,"G_mad, B_cv","1.052679308498354, 1.074614850253769","1.0, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,original,5,advanced_stats,advanced_stats_popolar_k5_WithModel,1.0,0.0,50,121,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k5/advanced_stats/experiment_report_with_model.json,"R_cv, G_var, G_iqr, G_mad, B_cv","1.0272418313176266, 1.024068525342116, 1.0532993496142629, 1.052679308498354, 1.074614850253769","1.0, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,original,5,wst,wst_popolar_k5_WithModel,0.967,0.031098410105841613,50,121,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k5/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0, B_wst_mean_0, B_wst_mean_20, B_wst_mean_48","0.9805966735024956, 1.014501630140549, 0.8936598588807572, 0.8808323364399728, 0.8811519267765366","0.96, 1.0, 1.0, 0.9583333333333334, 0.9166666666666666"
speckle15,popolar,original,5,hybrid,hybrid_popolar_k5_WithModel,1.0,0.0,50,121,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k5/hybrid/experiment_report_with_model.json,"R_cv, G_var, G_iqr, G_mad, B_cv","1.0272418313176266, 1.024068525342116, 1.0574315810192214, 1.052679308498354, 1.074614850253769","1.0, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,original,10,advanced_stats,advanced_stats_popolar_k10_WithModel,0.992,0.016000000000000014,50,121,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k10/advanced_stats/experiment_report_with_model.json,"R_cv, R_p10, G_std, G_var, G_cv, G_iqr, G_mad, B_cv, B_p10, B_p25","1.0272418313176266, 0.9820081857959364, 1.024068525342116, 1.024068525342116, 0.9724588367718041, 1.0424768387917518, 1.052679308498354, 1.074614850253769, 1.0094548476344898, 0.9704433150896636","0.96, 1.0, 1.0, 1.0, 1.0"
speckle15,popolar,original,10,wst,wst_popolar_k10_WithModel,0.9586666666666666,0.04564841484408607,50,121,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k10/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0, B_wst_mean_0, B_wst_mean_20, B_wst_mean_21, B_wst_mean_41, B_wst_mean_48, B_wst_mean_56, B_wst_mean_75, B_wst_std_0","0.9805966735024956, 1.014501630140549, 0.8936598588807572, 0.8808323364399728, 0.8589521840590273, 0.8616586941758277, 0.8811519267765366, 0.8672594625174699, 0.8575118175525889, 0.8754493709586786","0.96, 1.0, 1.0, 0.9583333333333334, 0.875"
speckle15,popolar,original,10,hybrid,hybrid_popolar_k10_WithModel,0.9916666666666668,0.016666666666666653,50,121,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k10/hybrid/experiment_report_with_model.json,"R_cv, R_p10, G_std, G_var, G_iqr, G_mad, B_cv, B_p10, R_wst_std_0, G_wst_std_0","1.0272418313176266, 0.9940643450502413, 1.024068525342116, 1.024068525342116, 1.0459103199111834, 1.052679308498354, 1.074614850253769, 1.0095950051909153, 0.9805966735024956, 1.014501630140549","1.0, 1.0, 1.0, 0.9583333333333334, 1.0"
speckle15,popolar,original,20,advanced_stats,advanced_stats_popolar_k20_WithModel,0.9836666666666666,0.020011108026404847,50,121,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k20/advanced_stats/experiment_report_with_model.json,"R_mean, R_std, R_var, R_min, R_cv, R_p10, R_p25, R_p50, R_iqr, G_std, G_var, G_cv, G_iqr, G_mad, B_mean, B_min, B_cv, B_p10, B_p25, B_p50","0.8384273883232412, 0.8430105729883344, 0.8409444572858551, 0.8432775179609804, 1.0272418313176266, 0.9779385639577194, 0.9462634163847421, 0.8337886986894769, 0.9159358001813467, 1.024068525342116, 1.024068525342116, 0.9724588367718041, 1.0607109233481506, 1.052679308498354, 0.8929498122736055, 0.8961373193221776, 1.074614850253769, 1.0021569886619897, 0.9631624955379139, 0.8961191885083015","0.96, 1.0, 1.0, 0.9583333333333334, 1.0"
speckle15,popolar,original,20,wst,wst_popolar_k20_WithModel,0.959,0.03653917228278592,50,121,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k20/wst/experiment_report_with_model.json,"R_wst_mean_0, R_wst_mean_41, R_wst_mean_76, R_wst_std_0, G_wst_std_0, B_wst_mean_0, B_wst_mean_6, B_wst_mean_20, B_wst_mean_21, B_wst_mean_39, B_wst_mean_41, B_wst_mean_42, B_wst_mean_46, B_wst_mean_47, B_wst_mean_48, B_wst_mean_56, B_wst_mean_68, B_wst_mean_75, B_wst_mean_77, B_wst_std_0","0.8454193298193147, 0.8496955068227643, 0.8341825318204767, 0.9805966735024956, 1.014501630140549, 0.8936598588807572, 0.8499682487683247, 0.8808323364399728, 0.8589521840590273, 0.8352985419664303, 0.8616586941758277, 0.8462989823049405, 0.848534600881327, 0.8372780541575608, 0.8811519267765366, 0.8672594625174699, 0.8481329349938982, 0.8575118175525889, 0.8351702760464434, 0.8754493709586786","0.92, 1.0, 1.0, 0.9583333333333334, 0.9166666666666666"
speckle15,popolar,original,20,hybrid,hybrid_popolar_k20_WithModel,0.9753333333333334,0.02014944167960988,50,121,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/popolar/original/k20/hybrid/experiment_report_with_model.json,"R_cv, R_p10, R_p25, R_iqr, G_std, G_var, G_cv, G_iqr, G_mad, B_mean, B_min, B_cv, B_p10, B_p25, B_p50, R_wst_std_0, G_wst_std_0, B_wst_mean_0, B_wst_mean_20, B_wst_mean_48","1.0272418313176266, 0.9858886364613093, 0.9488793506238333, 0.9190929903673619, 1.024068525342116, 1.024068525342116, 0.9724588367718041, 1.0667715294087565, 1.052679308498354, 0.8929498122736055, 0.9120103351951936, 1.074614850253769, 1.022823831591709, 0.9600549897335833, 0.8954918085420784, 0.9805966735024956, 1.014501630140549, 0.8936598588807572, 0.8808323364399728, 0.8811519267765366","0.96, 1.0, 1.0, 0.9583333333333334, 0.9583333333333334"
speckle15,sunset,mini,2,advanced_stats,advanced_stats_sunset_k2_WithModel,0.9333333333333332,0.13333333333333336,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/sunset/mini/k2/advanced_stats/experiment_report_with_model.json,"B_std, B_mad","0.6930702630702632, 0.6817210567210568","1.0, 1.0, 1.0, 0.6666666666666666, 1.0"
speckle15,sunset,mini,2,wst,wst_sunset_k2_WithModel,1.0,0.0,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/sunset/mini/k2/wst/experiment_report_with_model.json,"R_wst_std_11, B_wst_std_12","1.049340104340105, 0.9826734376734381","1.0, 1.0, 1.0, 1.0, 1.0"
speckle15,sunset,mini,2,hybrid,hybrid_sunset_k2_WithModel,1.0,0.0,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/sunset/mini/k2/hybrid/experiment_report_with_model.json,"R_wst_std_11, R_wst_std_12","1.040451215451216, 0.9842607392607394","1.0, 1.0, 1.0, 1.0, 1.0"
speckle15,sunset,mini,5,advanced_stats,advanced_stats_sunset_k5_WithModel,0.8666666666666666,0.16329931618554522,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_15/sunset/mini/k5/advanced_stats/experiment_report_with_model.json,"R_max, R_iqr, G_range, B_std, B_mad","0.8772758722758724, 0.6911895511895518, 0.6651578051578058, 0.7191813741813744, 0.6817210567210568","1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 1.0"
